tailid;url;language
26001;http://www.hol.kommune.no;nb
26001;http://www.hol.kommune.no/Artikler/Welcome-to-Hol/;en
26002;http://www.holmestrand.kommune.no/;nb
26003;http://www.holtalen.com/;nb
26003;http://www.holtalen.com/Information-in-English/;en
26004;http://www.hordaland.no;nb
26004;http://www.hordaland.no/default.aspx?id=959;en
26006;https://www.politi.no/hordaland/;nb
26006;https://www.politi.no/international/;en
26007;http://www.hornindal.kommune.no;nb
26007;http://www.hornindal.kommune.no/Artikkel.aspx?AId=50&back=1&MId1=1&;en
26008;http://www.hovedredningssentralen.no/;nb
26008;http://www.hovedredningssentralen.no/english/index.asp;en
26010;http://www.hurdal.kommune.no/;nb
26011;http://www.hurum.kommune.no;nb
26012;http://www.husbanken.no/english/;en
26012;http://www.husbanken.no/om-husbanken/kontakt-oss/kontakt-vest/;nb
26013;http://www.imr.no/;nb
26013;http://www.imr.no/english/;en
26014;http://www.hedmark.org;nb
26014;http://www.hedmark.org/Hedmark-fylkeskommune/Om-fylkeskommunen/English;en
26016;https://www.politi.no/helgeland/;nb
26016;https://www.politi.no/international/;en
26017;http://www.ombudet.no/;nb
26018;http://www.norja.fi/;en
26018;http://www.norja.fi/Norsk/;nb
26019;http://www.hemne.kommune.no;nb
26019;http://www.hemne.kommune.no/899/221/241-4810.html;en
26020;http://www.hemnes.kommune.no;nb
26021;http://www.hemsedal.kommune.no/;nb
26021;http://www.hemsedal.kommune.no/Hemsedal-in-english/Welcome-to-Hemsedal1/;en
26022;http://www.granvin.kommune.no/;nb
26022;http://www.granvin.kommune.no/artikkel.aspx?MId1=52&AId=67&back=1;en
26023;http://www.gratangen.kommune.no/;nb
26024;http://www.grimstad.kommune.no/;nb
26024;http://www.grimstad.kommune.no/In-English/;en
26026;http://www.grong.kommune.no/;nb
26027;http://www.grue.kommune.no/;nb
26028;http://www.noruega.org.gt/Embassy/;en
26028;http://www.noruega.org.gt/Norsk/;nb
26029;https://www.politi.no/international/;en
26029;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_gudbrandsdal/;nb
26030;http://www.gulen.kommune.no/;nb
26030;http://www.gulen.kommune.no/home.107934.en.html;en
26031;http://www.noorwegen.nl/;en
26031;http://www.noorwegen.nl/Norsk/;nb
26032;http://www.hadsel.kommune.no/;nb
26033;http://www.halden.kommune.no/;nb
26033;http://www.halden.kommune.no/index.asp?SideID=1594;en
26035;http://www.halsa.kommune.no/;nb
26035;http://www.halsa.kommune.no/artikkel.aspx?MId1=298&AId=819&back=1;en
26036;http://www.hamar.kommune.no;nb
26037;https://www.politi.no/international/;en
26037;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/kontakt_hedmark/KontaktInfo_73.xhtml;nb
26038;http://www.hamaroy.kommune.no;nb
26038;http://www.hamaroy.kommune.no/artikler/english;en
26039;http://www.hammerfest.kommune.no/;nb
26040;http://www.haram.kommune.no/;nb
26041;http://www.norway.org.zw/Embassy/;en
26041;http://www.norway.org.zw/Norsk/;nb
26042;http://www.gol.kommune.no/;nb
26042;http://www.gol.kommune.no/Om-Gol/Meir-om-Gol/Presentation-of-the-Bourough/;en
26043;http://www.grane.kommune.no;nb
26043;http://www.grane.kommune.no/index.php?cat=155021;en
26044;http://www.gran.kommune.no;nb
26044;http://www.gran.kommune.no/Gran-kommune/Om-kommunen/Information-about-Gran/;en
26046;http://www.hareid.kommune.no/;nb
26046;http://www.hareid.kommune.no/Modules/theme.aspx?ObjectType=Article&ElementID=1519&Category.ID=1091;en
26047;http://www.harstad.kommune.no/;nb
26048;http://www.hasvik.kommune.no/;nb
26048;http://www.hasvik.kommune.no/english.195831.no.html;en
26049;http://www.hattfjelldal.kommune.no/;nb
26050;http://www.haugesund.kommune.no;nb
26051;https://www.politi.no/haugaland_og_sunnhordland/;nb
26051;https://www.politi.no/international/;en
26052;http://www.nav.no/English;en
26052;http://www.nav.no/page?id=1073743392;nb
26054;http://www.nav.no/English;en
26054;http://www.nav.no/page?id=1073743394;nb
26056;http://www.nav.no/English;en
26056;http://www.nav.no/page?id=1073743396;nb
26057;http://www.nav.no/English;en
26057;http://www.nav.no/page?id=1073743397;nb
26058;http://www.nav.no/English;en
26058;http://www.nav.no/page?id=1073743398;nb
26059;http://www.nav.no/English;en
26059;http://www.nav.no/page?id=1073743399;nb
26060;http://www.nav.no/English;en
26060;http://www.nav.no/page?id=1073743400;nb
26061;http://www.nav.no/English;en
26061;http://www.nav.no/page?id=1073743401;nb
26063;http://www.nav.no/English;en
26063;http://www.nav.no/page?id=1073743388&btnCounty=Velg;nb
26064;http://www.nav.no/English;en
26064;http://www.nav.no/page?id=1073743390;nb
26065;http://www.nav.no/English;en
26065;http://www.nav.no/page?id=1073743391;nb
26066;http://www.nav.no/page?id=1073743403;nb
26066;http://www.nav.no/page?id=1073743655;en
26067;http://www.fyresdal.kommune.no/;nb
26067;http://www.fyresdal.kommune.no/nb-NO/Globalt/English.aspx;en
26068;http://www.forde.kommune.no;nb
26068;https://www.forde.kommune.no/artikkel.aspx?MId1=868&AId=1159;en
26069;http://www.gamvik.kommune.no/;nb
26069;http://www.gamvik.kommune.no/index.php?cat=17949a;en
26070;http://www.giek.no/;nb
26070;http://www.giek.no/en;en
26071;http://www.gaular.kommune.no/;nb
26072;http://www.gausdal.kommune.no/;nb
26072;http://www.gausdal.kommune.no/english.174238.no.html;en
26074;http://www.norway-geneva.org/;nb
26075;http://www.gildeskal.kommune.no/;nb
26076;http://www.giske.kommune.no/;nb
26076;http://www.giske.kommune.no/artikkel.aspx?MId1=593&AId=506;en
26077;http://www.gjemnes.kommune.no/;nb
26078;http://www.gjerdrum.kommune.no;nb
26078;http://www.gjerdrum.kommune.no/In-English/;en
26079;http://www.gjerstad.kommune.no;nb
26080;http://www.gjesdal.kommune.no/;nb
26080;http://www.gjesdal.kommune.no/web/web.nsf/pages/english;en
26081;http://www.gjovik.kommune.no;nb
26081;http://www.gjovik.kommune.no/eway/default.aspx?pid=276&trg=MainLeft_6243&MainContent_6230=6235:0:&MainLeft_6243=4616:1639344::0:6244:2:::0:0;en
26082;http://www.gloppen.kommune.no;nb
26083;http://www.fylkesmannen.no/Nord-Trondelag/;nb
26083;http://www.fylkesmannen.no/en/Nord-Trondelag/;en
26084;http://www.fylkesmannen.no/Oppland/;nb
26084;http://www.fylkesmannen.no/en/Oppland/;en
26085;http://www.fylkesmannen.no/Oslo-og-Akershus/;nb
26085;http://www.fylkesmannen.no/en/Oslo-and-Akershus/;en
26086;http://www.fylkesmannen.no/Rogaland/;nb
26086;http://www.fylkesmannen.no/en/Rogaland/;en
26087;http://www.fylkesmannen.no/Sogn-og-Fjordane/;nb
26087;http://www.fylkesmannen.no/en/County-Governor-of-Sogn-og-Fjordane/;en
26088;http://www.fylkesmannen.no/Sor-Trondelag/;nb
26088;http://www.fylkesmannen.no/en/Sor-Trondelag/;en
26089;http://www.fylkesmannen.no/Telemark/;nb
26089;http://www.fylkesmannen.no/en/Telemark/;en
26090;http://www.fylkesmannen.no/Troms/;nb
26090;http://www.fylkesmannen.no/en/Troms/;en
26091;http://www.fylkesmannen.no/Vest-Agder/;nb
26091;http://www.fylkesmannen.no/en/Vest-Agder/;en
26092;http://www.fylkesmannen.no/Vestfold/;nb
26092;http://www.fylkesmannen.no/en/Vestfold/;en
26093;http://www.fylkesmannen.no/enkel.aspx?m=5128;nb
26093;http://www.fylkesmannen.no/hovedEnkel.aspx?m=11128;en
26094;http://www.nav.no/English;en
26094;http://www.nav.no/page?id=1012;nb
26095;http://www.nav.no/English;en
26095;http://www.nav.no/page?id=1073742878;nb
26097;http://www.nav.no/English;en
26097;http://www.nav.no/page?id=1073743389;nb
26098;http://www.fylkesmannen.no/Aust-Agder/;nb
26098;http://www.fylkesmannen.no/en/Aust-Agder/;en
26099;http://www.fylkesmannen.no/Buskerud/;nb
26099;http://www.fylkesmannen.no/en/Buskerud/;en
26100;http://www.fylkesmannen.no/Finnmark/;nb
26100;http://www.fylkesmannen.no/en/Finnmark/;en
26101;http://www.fylkesmannen.no/Hedmark/;nb
26101;http://www.fylkesmannen.no/en/Hedmark/;en
26102;http://www.fylkesmannen.no/Hordaland/;nb
26102;http://www.fylkesmannen.no/en/Hordaland/;en
26103;http://www.fylkesmannen.no/en/More-og-Romsdal/;en
26103;http://www.fylkesmannen.no/nb/More-og-Romsdal/;nb
26104;http://www.fylkesmannen.no/Nordland/;nb
26104;http://www.fylkesmannen.no/en/Nordland/;en
26129;http://nav.no/page?id=805312736;en
26129;http://www.nav.no/Lokalt/Vest-Agder;nb
26130;http://www.nav.no/page?id=1073743402;nb
26130;http://www.nav.no/page?id=1073743655;en
26133;http://www.frp.no/;nb
26133;http://www.frp.no/no/Andre_sprak/English/;en
26135;http://www.frogn.kommune.no/;nb
26135;http://www.frogn.kommune.no/all/municipality-of-frogn/;en
26136;http://www.froland.kommune.no/;nb
26137;http://www.frosta.kommune.no/;nb
26138;http://www.frostating.no/;nb
26138;http://www.frostating.no/en/;en
26139;http://www.frana.kommune.no;nb
26139;http://www.frana.kommune.no/artikkel.aspx?MId1=865&AId=1288;en
26140;http://www.froya.kommune.no/;nb
26140;http://www.froya.kommune.no/Modules/article.aspx?ObjectType=Article&Article.ID=2037&Category.ID=1671;en
26141;http://www.fusa.kommune.no/;nb
26142;http://www.nav.no/English;en
26142;http://www.nav.no/page?id=1073743395;nb
26144;http://www.nav.no/English;en
26144;http://www.nav.no/page?id=1073742879;nb
26150;http://www.nav.no/English;en
26150;http://www.nav.no/page?id=1073743393;nb
26154;http://www.fosnes.kommune.no/;nb
26155;http://www.domstol.no/default____2916.aspx?epslanguage=EN;en
26155;http://www.domstol.no/fredrikstad;nb
26156;http://www.fredrikstad.kommune.no/;nb
26157;http://www.politi.no/international/;en
26157;https://www.politi.no/ostfold/;nb
26158;http://www.forbrukerrådet.no/forside/kontakt-oss/akershus;nb
26158;http://www.forbrukerrådet.no/forside/other-languages;en
26159;http://www.forbrukertvistutvalget.no/;nb
26159;http://www.forbrukertvistutvalget.no/xp/pub/hoved/english/489330;en
26160;http://www.fug.no;nb
26162;http://www.forsand.kommune.no;nb
26165;http://www.forsvarsbygg.no/;nb
26165;http://www.forsvarsbygg.no/Forsvarsbygg-in-brief/;en
26167;http://forsvaret.no/english/Pages/english.aspx;en
26167;http://forsvaret.no/om-forsvaret/organisasjon/felles/fms/Sider/forsvarets-mediesenter.aspx;nb
26169;http://www.forbrukerrådet.no/forside/kontakt-oss/oslo;nb
26169;http://www.forbrukerrådet.no/forside/other-languages;en
26170;http://www.forbrukerrådet.no/forside/kontakt-oss/rogaland;nb
26170;http://www.forbrukerrådet.no/forside/other-languages;en
26172;http://www.forbrukerrådet.no/forside/kontakt-oss/m%C3%B8re-og-romsdal;nb
26172;http://www.forbrukerrådet.no/forside/other-languages;en
26173;http://www.forbrukerrådet.no/forside/kontakt-oss/buskerud;nb
26173;http://www.forbrukerrådet.no/forside/other-languages;en
26174;http://www.forbrukerrådet.no/forside/kontakt-oss/finnmark;nb
26174;http://www.forbrukerrådet.no/forside/other-languages;en
26178;http://www.flesberg.kommune.no/;nb
26179;http://www.flora.kommune.no;nb
26179;http://www.flora.kommune.no/english.188904.en.html;en
26180;http://www.flaa.kommune.no/;nb
26180;http://www.flaa.kommune.no/Om-Fla/Welcome-to-Fla/;en
26181;http://www.fn-sambandet.no/;nb
26181;http://www.fn.no/Om-oss/UNA-Norway;en
26182;http://www.ftf.no/;nb
26182;http://www.ftf.no/en/home.aspx;en
26183;http://www.nav.no/805320924.cms;nb
26183;http://www.nav.no/English;en
26184;http://www.folldal.kommune.no/;nb
26185;https://www.politi.no/follo/kontakt_follo/;nb
26185;https://www.politi.no/international/;en
26187;http://www.forbrukerrådet.no/forside/kontakt-oss/agder;nb
26187;http://www.forbrukerrådet.no/forside/other-languages;en
26191;http://www.forbrukerrådet.no/forside/kontakt-oss/hordaland;nb
26191;http://www.forbrukerrådet.no/forside/other-languages;en
26193;http://www.forbrukerrådet.no/forside/kontakt-oss/nordland;nb
26193;http://www.forbrukerrådet.no/forside/other-languages;en
26195;http://www.forbrukerrådet.no/forside/kontakt-oss/hedmark;nb
26195;http://www.forbrukerrådet.no/forside/other-languages;en
26196;http://www.fiskeridir.no/fiskeridir/english;en
26196;http://www.fiskeridir.no/fiskeridir/om-oss/telefon-og-e-post/region-troendelag2;nb
26197;http://www.fitjar.kommune.no;nb
26197;http://www.fitjar.kommune.no/turistinformasjon/english-tourist-info/;en
26198;http://www.fjaler.kommune.no/;nb
26199;http://www.fjell.kommune.no;nb
26199;http://www2.fjell.kommune.no/Om_Fjell/Information-in-other-languages/;en
26200;http://www.politi.no/international/;en
26200;https://www.politi.no/sogn_og_fjordane/;nb
26201;http://www.flakstad.kommune.no/;nb
26202;http://www.flatanger.kommune.no;nb
26203;http://www.flekkefjord.kommune.no;nb
26204;http://www.e-h.kommune.no;nb
26205;http://www.farsund.kommune.no/;nb
26205;http://www.farsund.kommune.no/Modules/article.aspx?ObjectType=Article&Article.ID=1871&Category.ID=1290;en
26206;http://www.fauske.kommune.no/;nb
26207;http://www.fedje.kommune.no/;nb
26210;http://www.fet.kommune.no/;nb
26210;http://www.fet.kommune.no/Modules/article.aspx?ObjectType=Article&Article.ID=1739&Category.ID=1270;en
26211;http://www.ffk.no/;nb
26211;http://www.ffk.no/english/default.aspx;en
26213;http://www.finnoy.kommune.no;nb
26213;http://www.finnoy.kommune.no/artikkel.aspx?AId=57&back=1&MId1=51&MId2=117;en
26216;http://www.fiskeridir.no/fiskeridir/english;en
26216;http://www.fiskeridir.no/om-oss/telefon-og-e-post-til-ansatte;nb
26218;http://www.fiskeridir.no/fiskeridir/english;en
26218;http://www.fiskeridir.no/om-oss/telefon-og-e-post-til-ansatte/region-moere-og-romsdal2;nb
26219;http://www.fiskeridir.no/fiskeridir/english;en
26219;http://www.fiskeridir.no/fiskeridir/om-oss/telefon-og-e-post/region-nordland2;nb
26220;http://www.fiskeridir.no/fiskeridir/english;en
26220;http://www.fiskeridir.no/fiskeridir/om-oss/telefon-og-e-post/region-soer2;nb
26221;http://www.fiskeridir.no/fiskeridir/english;en
26221;http://www.fiskeridir.no/fiskeridir/om-oss/telefon-og-e-post/region-vest2;nb
26222;http://www.fiskeridir.no/fiskeridir/english;en
26222;http://www.fiskeridir.no/fiskeridir/om-oss/telefon-og-e-post/region-troms2;nb
26226;http://www.etne.kommune.no/;nb
26230;http://www.evenes.kommune.no/;nb
26231;http://www.unesco.no/;nb
26231;http://www.unesco.no/generelt/english;en
26232;http://nobelpeaceprize.org/;en
26232;http://nobelpeaceprize.org/nb_NO/home/;nb
26234;http://arbeiderpartiet.no/;nb
26234;http://arbeiderpartiet.no/Kontakt/Information-in-English;en
26236;http://www.norway.org.bd/;en
26236;http://www.norway.org.bd/Norsk/;nb
26237;http://www.dovre.kommune.no;nb
26237;http://www.dovre.kommune.no/Modules/article.aspx?ObjectType=Article&Article.ID=2796&Category.ID=592;en
26238;http://www.domstol.no/drammen;nb
26238;http://www.domstol.no/en/Enkelt-domstol/Drammen-District-Court/;en
26239;http://www.drammen.kommune.no/;nb
26239;http://www.drammen.kommune.no/no/Tjenester/Ny-i-Drammen/Languages/English/;en
26242;http://www.drangedal.kommune.no/;nb
26243;http://www.norway.ie/;en
26243;http://www.norway.ie/Norsk/;nb
26244;http://www.dyroy.kommune.no;nb
26245;http://www.donna.kommune.no/;nb
26247;http://www.eide.kommune.no/;nb
26248;http://www.eidfjord.kommune.no;nb
26248;http://www.eidfjord.kommune.no/artikkel.aspx?AId=2077&MId1=1095&back=1;en
26249;http://www.eid.kommune.no/;nb
26250;http://www.eidsberg.kommune.no;nb
26251;http://www.domstol.no/DAtemplates/Section____10237.aspx;nb
26251;http://www.domstol.no/default____2916.aspx?epslanguage=EN;en
26252;http://www.eidskog.kommune.no/;nb
26253;http://www.eidsvoll.kommune.no/;nb
26253;http://www.eidsvoll.kommune.no/Visit-Romerike5/Welcome-to-Eidsvoll/;en
26254;http://www.eigersund.kommune.no/;nb
26254;http://www.eigersund.kommune.no/english.154053.no.html;en
26255;http://www.seafood.no/;nb
26255;http://www.seafoodfromnorway.com/;en
26256;http://www.elverum.kommune.no/;nb
26257;http://www.enebakk.kommune.no/;nb
26257;http://www.enebakk.kommune.no/Modules/article.aspx?ObjectType=Article&Article.ID=1205&Category.ID=;en
26258;http://www.engerdal.kommune.no/;nb
26258;http://www.engerdal.kommune.no/Modules/article.aspx?ObjectType=Article&Article.ID=8619&Category.ID=5482;en
26259;http://www.nifes.no/;nb
26259;http://www.nifes.no/om%20nifes/index.php?page_id=&lang_id=2;en
26260;http://www.politi.no/international/;en
26260;https://www.politi.no/salten/;nb
26261;http://www.bokn.kommune.no;nb
26261;http://www.bokn.kommune.no/index.cfm?id=225686;en
26262;http://www.noruega.org.br/Norsk/;nb
26263;http://www.bremanger.kommune.no/;nb
26264;http://www.norvege.be/Norsk/;nb
26265;http://www.eu-norge.org/;nb
26265;http://www.eu-norway.org/;en
26266;http://www.norvegia.ro/;nb
26267;http://www.norvegia.hu/Norsk/;nb
26268;http://www.noruega.org.ar/;nb
26269;http://www.bunadraadet.no/;nb
26273;http://www.bygland.kommune.no/;nb
26274;http://www.bykle.kommune.no;nb
26275;http://www.bjugn.kommune.no/;nb
26275;http://www.bjugn.kommune.no/sitepageview.aspx?sitePageID=2080;en
26276;http://www.bo.kommune.no/;nb
26277;http://www.boe.kommune.no/;nb
26277;http://www.boe.kommune.no/side.asp?S=20;en
26278;http://www.bomlo.kommune.no/Los_struktur.aspx?MId1=570;nb
26278;http://www.bomlo.kommune.no/artikkel.aspx?MId1=33&AId=801;en
26279;http://www.norway-egypt.org/;en
26279;http://www.norway-egypt.org/Norsk/;nb
26280;http://www.norway.org.au/;en
26280;http://www.norway.org.au/Norsk/;nb
26281;http://www.norway.org.za/;en
26281;http://www.norway.org.za/Norsk/;nb
26282;http://www.noruega.org.ve/;nb
26283;http://www.norway.lk/Embassy/;en
26283;http://www.norway.lk/Norsk/;nb
26284;http://www.norway-sy.org/;en
26284;http://www.norway-sy.org/Norsk/;nb
26285;http://www.norway.go.tz/;en
26285;http://www.norway.go.tz/Norsk/;nb
26286;http://www.norway.gr/;en
26286;http://www.norway.gr/Norsk/;nb
26288;http://www.aukra.kommune.no/;nb
26288;https://www.aukra.kommune.no/Modules/Page/viewPage.asp?modid=4435&level=4435;en
26289;http://www.aure.kommune.no/;nb
26289;http://www.aure.kommune.no/artikkel.aspx?MId1=551&AId=1481&back=1;en
26290;http://www.aurskog-holand.kommune.no/;nb
26290;http://www.aurskog-holand.kommune.no/artikler/english;en
26293;http://www.balestrand.kommune.no;nb
26293;http://www.balestrand.kommune.no/in-english.170516.nn.html;en
26294;http://www.ballangen.kommune.no/;nb
26295;http://www.bamble.kommune.no/;nb
26295;http://www.bamble.kommune.no/Organisasjon/Administrasjon-og-organisasjonsutvikling/Personal-HMS-informasjon-og-organisasjonsutvikling/Informasjon/Contact-information/;en
26297;http://www.arbeidstilsynet.no/;nb
26297;http://www.arbeidstilsynet.no/om/engelsk.html;en
26298;http://www.arbeidstilsynet.no/;nb
26298;http://www.arbeidstilsynet.no/om/engelsk.html;en
26300;http://www.domstol.no/abtingrett;nb
26300;http://www.domstol.no/en/Enkelt-domstol/Asker-and-Barum-District-Court/;en
26301;https://www.politi.no/international/;en
26301;https://www.politi.no/kontakt_oss/kontakt_ditt_politidistrikt/;nb
26302;http://www.emb-norway.or.th/;en
26302;http://www.emb-norway.or.th/Norsk/;nb
26303;http://www.norway.cn/;en
26303;http://www.norway.cn/Norsk/;nb
26304;http://www.norveska.org.rs/;en
26304;http://www.norveska.org.rs/Norsk/;nb
26306;http://www.domstol.no/bergen;nb
26306;http://www.domstol.no/en/Enkelt-domstol/Alstahaug-District-Court/;en
26309;http://www.norwegen.no/Norsk/;nb
26310;http://www.amb-norwegen.ch/Norsk/;nb
26311;http://www.birkenes.kommune.no/;nb
26311;http://www.birkenes.kommune.no/Hvis-du-vil-flytte-til-Birkenes/Welcome-to-Birkenes/;en
26313;http://www.ansa.no/;nb
26313;http://www.ansa.no/Spraksider/ANSA_in_English/;en
26314;http://roedt.no;nb
26315;http://www.arbeidsretten.no/;nb
26315;http://www.arbeidsretten.no/index.php?&module=Pagesetter&func=viewpub&tid=4&pid=18&topic=1&tpl=forside&newlang=eng;en
26316;http://www.arbeidstilsynet.no/;nb
26316;http://www.arbeidstilsynet.no/om/engelsk.html;en
26317;http://www.arbeidstilsynet.no/;nb
26317;http://www.arbeidstilsynet.no/om/engelsk.html;en
26318;http://www.arbeidstilsynet.no/;nb
26318;http://www.arbeidstilsynet.no/om/engelsk.html;en
26319;http://www.arbeidstilsynet.no/;nb
26319;http://www.arbeidstilsynet.no/om/engelsk.html;en
26320;http://www.arbeidstilsynet.no/;nb
26320;http://www.arbeidstilsynet.no/om/engelsk.html;en
26321;http://www.arbeidstilsynet.no/;nb
26321;http://www.arbeidstilsynet.no/om/engelsk.html;en
26322;http://www.arbeidstilsynet.no/;nb
26322;http://www.arbeidstilsynet.no/om/engelsk.html;en
26323;http://www.arbeidstilsynet.no/;nb
26323;http://www.arbeidstilsynet.no/om/engelsk.html;en
26325;http://www.norway.org.et/;en
26325;http://www.norway.org.et/Norsk/;nb
26327;http://www.domstol.no/agder;nb
26327;http://www.domstol.no/default____2916.aspx?epslanguage=EN;en
26328;http://www.akademika.no/;nb
26329;http://www.akershus.no;nb
26329;http://www.akershus.no/tema/english/;en
26331;http://www.alstahaug.kommune.no/;nb
26332;http://www.norway.jo/;en
26332;http://www.norway.jo/Norsk/;nb
26333;http://www.norway.org.tr/;en
26333;http://www.norway.org.tr/Norsk/;nb
26339;http://www.sjofartsdir.no/;nb
26339;http://www.sjofartsdir.no/en/;en
26340;http://www.stortinget.no;nb
26340;http://www.stortinget.no/en/In-English/;en
26341;http://www.ghana.norway.info/Embassy/;en
26341;http://www.ghana.norway.info/Norsk/;nb
26342;http://www.norway.ae/;en
26342;http://www.norway.ae/Norsk/;nb
26373;http://www.fhi.no/;nb
26373;http://www.fhi.no/eway/?pid=240;en
26374;http://www.trygderetten.no/;nb
26374;http://www.trygderetten.no/ikbViewer/page/about;en
26375;http://www.regjeringen.no/en/dep/ud.html?id=833;en
26375;http://www.regjeringen.no/nb/dep/ud.html?id=833;nb
26378;http://www.helsetilsynet.no/;nb
26378;http://www.helsetilsynet.no/no/Norwegian-Board-of-Health-Supervision/;en
26396;http://www.bion.no/;nb
26396;http://www.bion.no/english/;en
26397;http://www.helsedirektoratet.no/Om/organisasjon/avdelingar/Sider/giftinformasjonen.aspx;nb
26397;http://www.helsedirektoratet.no/english/contact-us/Sider/default.aspx;en
26401;http://www.aibn.no;nb
26401;http://www.aibn.no/?lcid=1033;en
26403;http://www.nsb.no/;nb
26403;http://www.nsb.no/?lang=en_US;en
26404;http://www.avinor.no;nb
26404;http://www.avinor.no/en/avinor;en
26406;http://www.posten.no/;nb
26406;http://www.posten.no/en/;en
26415;http://www.telenor.no/;nb
26416;http://www.regjeringen.no/en/dep/ad.html?id=165;en
26416;http://www.regjeringen.no/nb/dep/ad.html?id=165;nb
26417;http://www.nve.no/;nb
26417;http://www.nve.no/en/;en
26419;http://www.patentstyret.no;nb
26419;http://www.patentstyret.no/en/;en
26420;http://www.regjeringen.no/en/dep/sd.html?id=791;en
26420;http://www.regjeringen.no/nb/dep/sd.html?id=791;nb
26437;http://www.dirmin.no/default.aspx;nb
26438;http://www.justervesenet.no/;nb
26438;http://www.justervesenet.no/Modules/english.aspx?ObjectType=Article&ElementID=792&category.ID=897;en
26439;http://www.ngu.no/;nb
26439;http://www.ngu.no/en-gb/;en
26440;http://www.npd.no;nb
26440;http://www.npd.no/en/;en
26450;http://npweb.npolar.no/;nb
26450;http://npweb.npolar.no/english;en
26451;http://www.riksantikvaren.no/;nb
26451;http://www.riksantikvaren.no/english/;en
26452;http://www.miljodirektoratet.no/english/;en
26452;http://www.miljodirektoratet.no/no/;nb
26453;http://www.regjeringen.no/en/dep/nhd.html?id=709;en
26453;http://www.regjeringen.no/nn/dep/nhd.html?id=709;nb
26456;http://english.dirnat.no/;en
26456;http://www.dirnat.no;nb
26479;http://www.regjeringen.no/en/dep/md.html?id=668;en
26479;http://www.regjeringen.no/nb/dep/md.html?id=668;nb
26491;http://www.mattilsynet.no/portal/page?_pageid=54,40083&_dad=portal&_schema=PORTAL&_piref54_40088_54_40083_40083.artSectionId=162&_piref54_40088_54_40083_40083.articleId=5479;nb
26491;http://www.mattilsynet.no/portal/page?_pageid=54,40103&_dad=portal&_schema=PORTAL&language=english;en
26492;http://www.mattilsynet.no/;nb
26492;http://www.mattilsynet.no/portal/page?_pageid=54,40103&_dad=portal&_schema=PORTAL&language=english;en
26507;http://www.nilf.no/;nb
26507;http://www.nilf.no/Engelsk/Hoved.shtml;en
26518;http://www.kulturrad.no/;nb
26518;http://www.kulturrad.no/toppmeny/english/;en
26519;http://www.sprakrad.no/;nb
26519;http://www.sprakrad.no/nb-NO/Toppmeny/Om-oss/English-and-other-languages/English/;en
26520;http://www.arkivverket.no/arkivverket/Arkivverket/;nb
26520;http://www.arkivverket.no/eng/content/view/full/734;en
26521;http://www.rikskonsertene.no;nb
26521;http://www.rikskonsertene.no/no/English/;en
26522;http://www.riksteatret.no/;nb
26523;http://www.abm-utvikling.no/;nb
26523;http://www.abm-utvikling.no/?set_language=en;en
26524;http://www.medietilsynet.no;nb
26524;http://www.medietilsynet.no/en-GB/;en
26536;http://www.stami.no/;nb
26536;http://www.stami.no/?nid=61&lcid=1033;en
26537;http://www.dibk.no/;nb
26538;http://www.udi.no/;nb
26538;http://www.udi.no/Norwegian-Directorate-of-Immigration/;en
26540;http://www.samediggi.no/artikkel.aspx?MId1=270&AId=3675&back=1;en
26540;http://www.samediggi.no/artikkel.aspx?MId1=3376&AId=1&back=1&sprak=Samisk;nb
26549;http://www.nav.no/;nb
26549;http://www.nav.no/English;en
26550;http://www.arbeidstilsynet.no/;nb
26550;http://www.arbeidstilsynet.no/om/engelsk.html;en
26551;http://www.dsb.no/;nb
26551;http://www.dsb.no/no/toppmeny/English/;en
26553;http://www.siva.no/;nb
26553;http://www.siva.no/internett/cms.nsf/pages/english?open;en
26581;http://www.nova.no/;nb
26581;http://www.nova.no/id/15.0;en
26582;http://www.udir.no/;nb
26582;http://www.udir.no/Stottemeny/English/;en
26583;http://www.forskningsradet.no/;nb
26583;http://www.forskningsradet.no/servlet/Satellite?c=Page&cid=1138785831669&p=1138785831669&pagename=ForskningsradetEngelsk%2FHovedsidemal;en
26585;http://english.nupi.no/;en
26585;http://www.nupi.no/;nb
26606;http://www.datatilsynet.no;nb
26606;http://www.datatilsynet.no/English/;en
26608;http://www.riksadvokaten.no/;nb
26608;http://www.riksadvokaten.no/no/english/;en
26609;http://www.sismo.no/;en
26609;http://www.sismo.no/;nb
26610;http://www.sysselmannen.no/hoved.aspx?m=44267;nb
26610;http://www.sysselmannen.no/hoved.aspx?m=44365;en
26611;http://www.okokrim.no/;nb
26611;http://www.okokrim.no/artikler/in-english;en
26653;http://www.fiskeridir.no/;nb
26653;http://www.fiskeridir.no/fiskeridir/english;en
26654;http://www.kystverket.no/;nb
26654;http://www.kystverket.no/en/;en
26659;http://www.regjeringen.no/en/dep/fkd.html?id=257;en
26659;http://www.regjeringen.no/nb/dep/fkd.html?id=257;nb
26674;http://www.skatteetaten.no/Templates/Kontaktpunkt.aspx?id=2170&kontor=Skattedirektoratet&kontorpageid=2170&sourceid=2198&zoom=15000&epslanguage=NO;nb
26674;http://www.skatteetaten.no/en/International-pages/;en
26675;http://www.ssb.no/;nb
26675;http://www.ssb.no/english/;en
